x,y,z,label
-4.997896802454757,17.532150612324976,-9.000182416940255,10.543396580078243
2.614223104720672,13.092259718912134,-6.725039046193401,5.551104483430486
2.070620005107899,1.995610306665839,15.264993932591583,13.881464441551127
-3.9292338383844427,16.992796638141368,-9.19346168862999,10.470058618755322
-10.64421060735047,5.6198509767956955,-8.77976253200668,10.043613701386901
3.0492643733262024,19.663622335285268,7.121970554301565,7.35232323132873
6.913026028697738,1.5965120169192797,5.256908540069244,7.0045782974752315
5.459357548242899,11.70723548158412,-4.414376789946054,5.81554650646253
8.591731536877317,8.617451573507758,11.827441866581921,13.476915476779858
-3.6134484910494633,8.55512289930548,-4.888220806308218,9.94970232064918
-6.267210045902812,3.1216266159456905,-8.263421071229043,10.074484797996465
1.229804488675953,14.517966765922177,8.45743455176324,7.7513330397565
4.258544246994592,10.105295252036585,4.674621518243964,7.056980133606564
-8.91339698101574,6.758446456690646,5.042615617755329,8.824564250316486
3.521931452474324,2.9972559782049277,2.9635864062925488,6.941103861118311
-2.0890041898652534,3.6486253290687074,7.466665244773738,8.08227690890412
-7.631139663965722,16.6639441929896,3.8336688234507452,8.666487594425304
6.135260184697202,2.3113400656580683,5.292166418706202,7.435855588209882
12.409899430737159,11.023912520391676,-6.0202581735545495,12.114525429967909
7.0326113863072175,4.865633270250695,-11.40378198940141,11.684621972290326
-10.736711528136077,11.446994922766814,1.3127076838058946,9.297802991202195
3.2923848297209632,15.871109172577638,-2.6267224362727237,5.141958264806083
11.109925825509523,4.967427440071528,-2.868274196009598,12.161884256913366
3.291186711857877,12.300951048346317,-5.3071785969577725,5.425928837750332
-8.68381921045445,17.75208027580045,-10.692172073798691,10.49814780433815
4.696111332775804,17.520092272981014,10.304945433480512,7.4247676785071235
-3.4144905256183313,10.127825633272806,-4.239384269746041,4.773372055179757
9.05947304275482,14.223232811403896,-4.334064428568043,6.270446970690951
4.257122785999813,14.31572159013215,0.5304334816330596,5.958710013829006
-2.121650820748996,13.521739191538565,10.093745976024053,7.6239497362637465
-1.418329180085442,12.475779907048068,10.26828827957062,8.16595829792125
2.6861457849459804,6.867567019417598,-6.932050286781449,11.20006646521878
3.955051834589397,5.108150605165387,-7.906404716190296,11.847640829584973
-3.766557617828468,19.808560075547117,-10.294088676405515,10.641317504858186
10.285903372128054,11.308426165509111,-5.9816784827203575,11.805651802344423
5.916803363657338,-0.23866256686757148,4.450701691240674,6.321759607357033
-1.8336717722535303,14.144828998376381,4.948851676656057,7.2132854287822905
4.856477341302327,13.915191477725678,1.692222914221334,6.462078167565382
10.212228526558842,12.475423226104517,-6.738076945565448,11.977564616258809
6.609533436313869,9.290868520758034,-2.402625914029235,6.234075438092873
8.569419254399538,6.40476363343922,7.757587476306751,13.189782746823639
-4.392103823788463,13.73142518379668,8.568752570760795,8.77700387877631
16.11655612808312,3.0457153670903585,-0.06464702123964194,12.457484003173628
-1.024677830331008,7.072661499736998,6.398793313011486,8.562254663137205
7.1305575219762645,16.83556468157698,-2.793210481765537,6.310106822388311
8.28908016244848,14.772839452814182,2.3605245643981387,12.821509525023883
6.722731572832561,0.034772109861037875,3.5071279740072328,6.382621661046779
5.03304399887636,19.18572402872529,1.891192668623107,6.025884172514811
-3.0580432113864306,19.306193759579266,-3.870987943467207,4.723317181600788
5.374966380075705,17.26804090156909,6.596609872591281,7.0678604404803815
15.685464522713882,15.500262130487611,-0.13733254114313054,12.715807789226929
4.097650693288845,14.772873988046971,-9.904239685693353,11.621351976320438
7.332449873193051,16.222481102715417,3.871112102082067,6.954242972204733
5.775765313136283,9.67595710581439,-6.93513692719839,11.76275872136034
1.355926460617507,16.896388476036904,5.879832961017728,6.914849526601531
4.596811059917281,19.945228059711216,-6.625180069321447,5.669351159134696
7.8946172955408445,-0.953180221356237,-7.44380662268483,12.057628969463144
1.4279847796766516,0.7003876948973407,-0.2429284455653924,5.903351614651716
2.98470529826469,19.63892438900485,-2.517972154600071,5.2694470453182465
15.803016775688345,18.379315292932343,-6.368852732376637,12.09680101171562
-4.384062201449402,9.660013909125936,-7.647055767361589,10.325326279132206
4.518851583478588,2.676856014037929,6.634580872652821,7.18541578089626
2.1767664235382167,5.608348048332791,-10.098098999104009,11.25186829332505
5.642572620574109,14.764501998561997,-0.1463760053095018,6.465175873772098
-11.484174432408933,-0.00837424129976272,-2.0836589146705062,9.337960689015095
8.022930326181624,11.636590364160522,6.209217165251051,6.656541791374761
-7.054437733870722,5.074073551114827,3.150169387521327,8.917221987072312
10.443844365056675,6.616131902600864,-7.220937625111983,12.267529129248262
9.962775657453482,16.639888635300533,-7.896022108218201,11.768779197333409
7.4523608944262305,5.977637234629775,-5.3834285563202275,11.78220663900668
2.1494659919748327,12.310709950601334,7.852496809043402,7.801846567631679
7.962585175971855,6.129941620805122,3.0978133724726593,6.598593746104518
-11.492738483765066,-1.8455374899110013,4.704394767814982,9.002358075127633
13.80906146936026,11.367949983042775,9.193705323473747,13.070723662253826
5.976883131349853,3.1215830232106603,-13.155086218760639,11.525813515742751
9.765989976052717,12.671144511566357,-9.444978073562801,11.832147516533016
0.1971100167844817,20.388487340137434,4.524015633670027,7.344636421894014
1.4556674619873604,15.30530785811184,-4.014451840703384,4.98782655283316
3.468947967626838,4.439512539291855,6.996130480708258,7.182422054324477
11.052430277096198,9.259538396027754,9.883818262364146,13.181335253417584
7.145131923769947,6.468810818957621,8.391053132318081,7.055305297211953
2.665733488838192,3.2522760132030264,-0.7257070557322272,5.81088153046297
3.106560578785869,2.1550586572514487,-4.161055863031759,4.920286908406318
12.375439930870598,3.8463014634771,-1.876977206011716,12.418436664050386
12.50974733471541,9.591513572565342,8.159081854382887,13.152757644662179
10.175749012732282,7.580304340128383,-6.662675570663013,11.906800097825531
5.523169734177614,13.863663407227717,7.574051285858994,6.993126036950782
4.837280739929878,-0.01256029961490479,-2.7785558517981386,5.529786142045551
7.268500477363583,0.627729459125324,1.150822298689549,6.349402596020794
1.9622144334358849,5.8814583659489,3.7199418528686503,7.4694564218104205
-5.4969723973937175,-2.5094461699428026,2.5813685695018442,8.943959489427549
3.3244461981628337,4.342917520057379,-12.748541529325761,11.105083201310697
-0.6955468219023024,1.8240012781093127,-5.823201215622901,5.1282049789377835
-8.686296854015254,15.732549621568259,-2.865358581613185,10.236760314185391
1.5336089980720429,19.568833420545317,4.9342524284323925,7.1796596073742736
6.470520149284879,17.89498409393482,-2.9476819886470866,6.214710010797727
-8.812131414783368,18.55578605767572,6.019455793809846,8.76404437557484
11.61084656129586,9.391088845847747,7.7323333897360556,13.06444104825763
3.657210153281672,3.364327617092899,0.5812320156674353,6.614598192887589
-2.2158878694703854,16.882923936046907,7.110088955367648,7.807437137804911
-5.5888073840319805,-0.18777507174020747,3.9786187719993578,8.670794684468822
-0.6115713684377546,15.117538467542241,6.957724583271638,7.500327968433053
4.9966814004583995,20.844512881127685,-3.0224971273616963,6.36828466824164
6.612038892960312,16.988267419879143,-1.0680084493631896,5.807983049718396
-5.57103200617188,6.409388742141731,-11.484028280696725,10.637498295766274
1.2134052279831775,-0.8279535237890685,6.549458049780587,7.949134036973041
5.342317972779077,18.791205284852694,-3.6305880611643544,6.078275127852328
-6.00541787790352,6.859898582817478,4.521536001849962,8.418212562702793
5.903190266300789,5.606797233940037,2.9876486195998946,7.026675893246991
4.056012374400496,3.1250648893132644,-4.466250716939888,4.855666836017087
10.743555874405741,15.160695903187307,7.437680271775376,13.410136486888916
-0.8008232725458071,22.232002282132225,-8.140366182544179,10.71158833856334
-4.02431158680874,21.10116217949775,9.627562391034989,8.660748708110798
-7.157563073606422,12.442086648094667,1.720098545692486,9.17750239766018
-1.263015938832233,7.662241448509027,-11.578465674984312,10.912078371191443
-8.61992106152247,9.120547556622142,-5.957885921522351,9.76378651460564
6.098742861196711,6.912929162595375,1.1528475748934477,6.329382289794891
1.788456437122993,18.244338956262855,3.6881798623657014,6.8224383744714645
3.214736848769395,1.4718710237805916,-1.3741335969711108,5.539169293603873
5.886856562591657,16.22212536395695,9.855194102724884,7.407092017972505
8.66559813468383,5.008155383632918,6.709267920245385,13.554046611324878
3.568842105221853,8.96446467048229,-5.249896561706056,5.335166462779838
-9.905765181239447,10.048602978631832,-1.0625182744922228,9.338698215998493
12.0019649697928,5.215276153351125,0.3869805063400108,12.60042903911021
2.0092001879010533,3.7427927529073024,3.8543763375702182,7.781574607961408
-7.183108804210399,19.35766916885275,6.4537039440682875,8.685407977047184
3.8972874479700303,4.464067257485709,-12.104979932371808,11.386536927311354
6.859811140842551,18.009526213516942,-6.063993301683368,12.028437427332078
9.876906840008385,7.8908734300809105,-1.755262329744546,12.178452909631211
-2.5262387719874786,10.385366365223023,-13.82424549746693,10.791051936532051
1.6545201201112165,21.449756575375584,-10.930115708667252,11.25457254204407
-0.3048195277721435,15.191259619964143,11.726190534821104,13.87858666621576
12.904758214999973,-0.8236085479687107,-4.060100429792972,12.333468584887823
3.6170476245132006,1.7643148634596693,-2.285820165321849,5.073084175716717
14.009751003236692,13.393547505676988,4.630302192169498,12.856828951138434
12.277488925374193,15.74131704923413,3.3140594777074566,12.750717968856586
-8.429841161372213,14.325772164984588,3.7610104950804057,8.809555514902884
12.728394400242896,5.047907927841295,6.822879756343853,13.123829445240558
9.091954263815179,3.5803809824917714,-8.155361616042853,12.16429079272385
0.4633109749245343,10.962067442179919,11.570718843439584,8.258295916038835
6.37778497807863,7.278539027535023,5.652937428031808,7.1214884286994655
-6.556604417501567,18.86656872339095,6.820074444435741,9.123788701022447
13.754527400049051,3.234684615288227,1.009935365244265,12.669058194559312
3.7969766548270245,13.92880860194486,-11.05066220521772,11.30973222575543
2.19076778069101,2.65081272715412,-3.8768626266025827,5.099446698645821
2.037305760526797,4.4675265615740685,5.692917318352015,7.064985811163668
0.23605825019338234,3.366876371723859,6.365251749725677,7.3337016852678305
-3.3296319202558777,2.638145935845371,6.114404081924364,8.427462605404559
-2.7627807466524223,9.255796184450203,7.171217997147,8.042307279902198
7.82167439254763,16.139875162876702,-1.024962460057718,6.025266678593103
-0.969765208603905,16.889011477734513,-3.3216392685799008,4.747847329190121
-10.288407043315223,21.84816617177886,3.791435636097661,8.909511902156297
-7.315989511252469,1.191240530776983,-4.847377863838129,10.03704797069431
10.677495698980096,0.4784553590977805,6.5184625877043745,12.867350216184336
-2.2387822711794128,10.320816060454462,9.957378293755019,8.542999428618092
8.095372237363524,4.44319348722796,0.37349109280965487,6.008059438824452
6.965100573078787,3.231188429290637,-3.3820879415207123,6.389648744327237
-0.7273251762494302,4.07778927631072,-1.6034230478480658,5.454916926765972
8.682464281910859,4.439969561691649,-7.256156347586589,11.627953804612382
-5.5629721827820555,14.20947505694664,7.244816625119322,8.356548911642383
0.011020737601640462,10.38398407686773,4.6600630353243595,7.52551655380428
-3.7715800648717694,1.5878623896864545,9.830850937204294,8.00044713905731
13.654960245662606,13.26075936425546,5.137968980554174,12.956543677346604
-4.272623134762305,19.8541541880912,-8.997184141015264,10.615195526220145
1.6568094125613677,10.7679498867197,7.4109669362460355,7.4979339054044685
-9.914796336787044,21.53245338407766,-6.527329445540794,10.25904178015927
8.081000297806863,8.704324678232235,-5.8464018336153165,11.808259292125484
-2.9817168150894013,-0.005144018507502346,-11.496694998127111,10.951361344044285
-3.582339237164116,21.31860789695536,7.160678587350041,7.675024375207223
13.99216030827513,1.7881172593775085,-1.76063933451699,12.561227514303905
-2.9816616211761215,17.889330510033435,10.701605696643083,8.178630884430731
-1.1409991898016698,16.13555654638718,-7.333204463236001,4.92782682149911
2.6149990969049997,5.608469333281528,6.7178921293294795,7.017674531838776
-0.7833919350393317,11.856074320680603,-10.588557340176093,10.760087306670476
-3.2303985278574934,11.406231703023522,-9.673162197103911,10.646877429970546
-7.662470300677856,20.58545358333637,7.104266166958914,9.025410887174301
-0.5698285665919115,7.449159773137898,6.071942072776506,7.785949328219732
-0.6187702844995426,2.27970200161605,14.049811951389545,14.024636223688587
0.8772068966634088,9.269002659556723,6.52850647587927,7.647156761567761
-1.4928254287846308,4.792610313114128,-7.018921413588213,4.797850237440695
-9.245039560805965,8.170554907847272,1.0842311757958143,9.116136039284573
-3.3702573405114187,0.6377394536939468,5.9179476809491875,8.69324235897577
11.333595985879828,1.933294841350346,14.177943357530367,13.621770404302131
-5.217631855930696,-0.48738904976950204,6.276294066581108,8.713465136016847
7.925613973032761,3.654197639377802,4.384791475952684,7.189824977825373
-5.626429955209897,2.5758098301952623,-9.295280619865546,10.39390602646052
-2.1671861235669065,10.32179861633066,-8.86669712735945,10.503986854235151
-2.033362235199796,4.9318895179405935,7.621625368720506,8.315421924712188
5.90296686939007,3.907572560820042,-0.37601505048341766,5.715321634720111
1.2205269459580632,8.49467021980246,-3.6997879387316197,5.044394461149644
-1.4475755882667383,4.862618600300584,8.135305074238142,8.09265109677475
16.20101028452673,15.129596191480665,-3.761186511581536,12.402277268905976
3.376323441406998,18.036610090607205,6.194674388849629,7.28382638433273
-0.3778325718468334,1.456229414627745,9.936740213044132,7.980281979786397
15.180849820282289,4.435877597147583,-0.7726453750197134,12.570013156310177
8.247764659419094,8.411831454801884,-1.410503452566252,6.173815929239629
-6.951024930625807,9.217771588565936,-1.581262824118209,10.020547160771423
11.291991358013684,0.8644195554009806,-2.5033300144939714,12.331597708565354
-5.225392820321199,5.234545866133825,4.881499195771399,8.87463133621355
7.101002786020358,14.630519774996348,-2.9838665048012727,5.989033910981933
8.784961756694464,15.38306669308252,3.8396653529637876,6.910518541606119
-7.504544112405165,8.582426950528422,0.24215535422332035,9.795335243946171
-2.185054681153924,14.442819567089648,-8.23255778135535,10.912302933100966
3.1979306445191646,19.785752600570213,4.437017119599349,6.966922435974858
6.352728598232934,16.085682723848667,7.2711775331530415,13.603673680796227
9.605409702672716,1.05268816133803,7.645644315769704,13.073204588718562
10.533137211263028,13.404235843745207,2.735291081869013,12.699408098125522
4.289789520168657,9.715078336657328,-1.2563553399114107,6.181525631391156
8.460546669547035,1.2842984535833812,10.839379176565512,13.371468751054781
6.928734871942638,8.812496059776786,1.2072103262544789,6.405528076758438
2.395945992857049,12.804228562552682,2.3300868876993404,7.077620716221979
-7.826945049895366,17.376132599328066,5.660288731634614,8.547108436849689
2.181927336736541,0.35982666236870875,-1.504354283534696,5.399881962976595
9.878557634312973,16.038473877739534,-5.00038796032615,12.22808924757201
5.979502201966854,9.9712992205367,-10.761011232969388,11.560041169140959
2.1420775614810847,12.375775794384062,-3.7276477352328166,5.590968314430972
3.915786216314829,6.235274258155818,-2.306306693238537,5.680471910322661
2.5793417593819523,17.568129584680875,-5.167361910320031,5.396956930861859
-3.871070182772546,19.052040657644483,3.6466287983859593,8.554500287031287
8.787036625196816,19.49224392125568,7.724008560424957,13.1231315390174
11.51092842805771,1.094116295011758,-1.8845557759198934,12.728057269081729
5.865661653352483,7.362689407246539,0.09683650734797118,6.300730751918279
-10.189364658963616,11.022713402583841,-3.3450675093387465,9.423192747635188
7.452616661293886,18.026087875997035,-13.05291171781711,11.342482937908901
8.521581844142055,1.3909948352253614,9.15379133737854,13.450036932775316
2.7912634801582756,13.83463013803933,-10.825508381673982,11.52512914742281
6.859902178833661,19.869783917345412,5.520379834251771,7.207760684632468
-7.3859723860544815,20.70203609731469,-5.805750122007148,10.157681432802256
1.8020183389981486,14.453163186570515,-10.516612984878261,11.420857409145587
-0.8853065308953885,3.4318953934620513,-7.481724610526199,10.59319390883874
-2.507664215557169,8.861180722181105,-7.4681500539233046,10.710079863873991
2.696688998381227,11.541910678118104,2.5152775666437868,6.9894214240466015
-5.4603452169170374,3.848088243423097,3.2098250688642196,8.777191271053283
7.999061708181947,2.7114970998123886,4.985704108887894,6.642295500041809
14.681723832773955,6.752807841716571,2.568859704232094,12.886397858416029
-11.871695103823903,7.093591378460534,-6.496396893712189,10.105978608769973
7.988261704244525,15.727170165732,-8.329725265444843,11.80670810580978
-2.1390058351395087,4.611295182730743,-8.505012109228822,10.55689985048319
3.471594147345179,22.039368841322542,3.4970679763602517,7.2017899828574015
-7.87145167752442,4.267732294693763,-1.1210841749130378,9.591428368682832
7.965838468424155,5.659628212650775,-2.971211385236486,6.603558651273705
-6.554768153421231,1.8238818919477022,-1.2255485784306273,9.86378052950199
-5.894881868594508,4.276829077554229,11.48739609508487,8.504107721809513
11.672458620790767,16.242622208533653,5.786362614458255,12.85897821993097
-7.065016686914394,9.61387301526139,-3.591978587951613,9.604673166821318
3.9452702083825066,17.580577675842076,7.300152646662798,7.261811797237382
1.261503120498538,14.963531673870088,-2.66334264053714,5.366760696275287
2.185048665508304,20.16380629374016,10.57315084255564,7.844796923145918
14.285059783806219,20.85178756466718,3.486647662901766,12.962670269247072
-3.0613205028035746,18.29188074526881,9.139246134759746,8.20312158987718
11.207517113299902,1.006287909185572,-7.090650556300787,11.746466054458022
-7.5478563832915135,7.103622719106986,-3.4807696234100245,10.033874912448931
12.583496303412952,6.670113617606221,-3.1872581157774955,12.10718200079545
-8.635618854998626,13.049091850788763,-2.057682247966174,9.396474709143927
7.312654511593298,16.48994488638007,8.597136313454724,13.46678509351154
7.368871183739627,21.08355310471599,-9.208049789543903,11.689183249330917
-0.43005840807187745,5.886675738985401,6.245074908981691,7.491010126774255
0.7348352163834664,14.628445239320513,-4.612411889844877,4.8807946516137495
0.6842700284780849,8.189123636976932,-7.562672205108459,4.7878813884149345
-0.592578289211859,18.529015056332675,11.57273988112333,13.893972324216646
3.5663087613641538,14.42185921929405,-3.568054463819329,6.2348232228480445
